assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,season,season_idx,news_added,creativity_rank,creativity_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,threat_rank,threat_rank_type
0,0,447,100,100,3,198826,0,0,-1,1,57.0,0,,2,-1.0,-1.1,0,Ben,0.4,62,0,78.3,273,False,602.8,,,,,2644,,44,1,0,0,198826.jpg,1.3,1,0,Godfrey,0.2,False,None,a,14,45,119.0,38,16794,0,25836,0,0.1,8.6,Godfrey,3,2019-20,3,2020-01-18T19:30:17.891258Z,334.0,113.0,205.0,55.0,75.0,28.0,263.0,73.0
2,3,489,100,100,5,232980,0,0,-3,3,385.2,1,,2,-0.5,-0.6,0,Maximillian,0.9,71,0,119.0,274,False,566.6,,,,,3240,,42,0,0,0,232980.jpg,1.8,0,0,Aarons,1.3,False,None,a,14,45,237.0,66,122237,0,216612,0,0.2,15.7,Aarons,7,2019-20,3,2020-06-30T13:00:23.397746Z,104.0,21.0,112.0,24.0,88.0,34.0,170.0,29.0
1,1,247,100,100,3,192303,0,0,-1,1,25.5,0,,2,-1.3,-1.5,-1,Christoph,0.0,27,0,45.6,275,False,366.4,,,,,1430,,44,0,0,0,192303.jpg,2.1,0,0,Zimmermann,0.0,False,None,a,14,45,62.0,35,4602,0,5034,0,0.0,8.0,Zimmermann,3,2019-20,3,2020-06-18T13:00:16.109151Z,392.0,146.0,316.0,108.0,200.0,73.0,332.0,114.0
0,3,384,100,100,3,194799,0,0,-1,1,262.2,1,,2,-0.8,-0.9,0,Jamal,0.6,56,1,83.3,276,False,439.0,,,,,2301,,44,0,0,0,194799.jpg,1.7,0,0,Lewis,0.3,False,None,a,14,45,130.0,48,42120,0,46015,0,0.1,10.9,Lewis,4,2019-20,3,2019-11-18T15:00:15.322949Z,161.0,38.0,194.0,52.0,161.0,60.0,249.0,66.0
0,1,214,0,0,2,83428,0,0,0,0,3.6,0,,2,0.0,0.0,0,Grant,0.0,25,0,40.0,277,False,318.8,,,,,1261,Hamstring injury - Expected back 10 Oct,40,1,0,0,83428.jpg,1.5,0,0,Hanley,1.7,False,None,i,14,45,76.0,23,351979,0,407051,0,0.0,5.8,Hanley,4,2019-20,3,2020-06-17T11:00:21.718231Z,446.0,167.0,332.0,117.0,229.0,90.0,313.0,105.0
3,21,444,100,100,6,57127,0,0,-1,1,379.5,2,,4,-0.3,-0.2,2,Teemu,1.3,59,11,211.8,278,False,545.0,,,,,2884,,64,0,0,0,57127.jpg,3.9,0,0,Pukki,11.4,False,None,a,14,45,1202.0,139,3977330,0,3753468,0,0.2,21.7,Pukki,3,2019-20,3,2020-03-03T15:00:27.073569Z,107.0,15.0,31.0,11.0,108.0,14.0,16.0,11.0
0,1,50,0,0,0,179587,0,0,-3,3,3.4,0,,4,0.0,0.0,0,Dennis,0.0,2,1,7.0,279,False,44.2,,,,,41,Joined SC Paderborn on a permanent deal on 8/1,52,0,0,0,179587.jpg,1.6,0,0,Srbeny,0.0,False,None,u,14,45,25.0,13,5202,0,8344,0,0.0,2.5,Srbeny,0,2019-20,3,2020-01-03T15:30:19.113612Z,447.0,67.0,440.0,62.0,430.0,58.0,381.0,63.0
0,10,668,100,100,5,20480,0,0,1,-1,0.0,2,,1,0.3,0.2,1,Tim,1.7,68,0,106.3,280,False,1063.0,,,,,3240,,46,1,0,2,20480.jpg,3.0,0,131,Krul,2.2,False,None,a,14,45,0.0,109,299433,0,249432,0,0.4,23.7,Krul,4,2019-20,3,2019-10-27T20:00:16.930339Z,626.0,60.0,137.0,1.0,2.0,1.0,615.0,57.0
0,2,46,None,None,0,18499,0,0,1,-1,0.0,0,,1,-1.5,-1.5,0,Michael,0.0,6,0,6.5,281,False,65.0,,,,,158,,41,0,0,1,18499.jpg,5.5,0,7,McGovern,4.9,False,None,a,14,45,0.0,11,406119,0,397275,0,0.0,2.7,McGovern,0,2019-20,3,None,533.0,31.0,442.0,31.0,410.0,31.0,503.0,23.0
0,1,116,100,100,0,37614,0,0,-3,3,107.9,0,,3,-0.5,-0.5,1,Mario,1.0,19,1,35.4,282,False,123.0,,,,,624,,62,0,0,0,37614.jpg,1.4,0,0,Vrancic,0.1,False,None,a,14,45,123.0,29,4746,0,15046,0,0.2,4.7,Vrancic,3,2019-20,3,2020-01-21T14:00:15.440064Z,270.0,150.0,344.0,149.0,360.0,148.0,256.0,132.0
7,12,464,0,0,3,195546,0,0,0,0,1196.7,1,,3,0.0,0.0,0,Emiliano,1.6,54,1,231.1,283,False,711.6,,,,,2458,Suspended - unknown return date,60,0,0,0,195546.jpg,2.6,1,0,BuendÃ­a,0.7,False,None,s,14,45,401.0,94,224010,0,232493,0,0.3,15.7,BuendÃ­a,6,2019-20,3,2020-07-18T18:30:24.579475Z,6.0,5.0,25.0,16.0,51.0,15.0,98.0,49.0
2,0,173,100,100,1,89470,0,0,-2,2,235.5,0,,3,0.8,0.8,2,Onel,2.3,32,1,90.5,284,False,227.2,,,,,1374,,53,0,0,0,89470.jpg,2.0,0,0,HernÃ¡ndez,0.1,False,None,a,14,45,445.0,52,7450,0,18151,0,0.4,9.8,HernÃ¡ndez,0,2019-20,3,2020-02-21T13:30:22.348352Z,176.0,110.0,175.0,88.0,294.0,122.0,83.0,41.0
0,0,96,None,None,1,71738,0,0,-5,5,188.1,0,,3,-0.8,-0.6,2,Marco,0.9,32,0,58.5,285,False,120.2,,,,,1173,,50,0,0,0,71738.jpg,1.3,0,0,Stiepermann,0.1,False,None,a,14,45,277.0,32,6400,0,12121,0,0.2,6.4,Stiepermann,6,2019-20,3,None,206.0,127.0,276.0,133.0,363.0,150.0,145.0,80.0
1,0,424,100,100,5,78607,0,0,-2,2,423.9,0,,3,0.0,0.1,2,Kenny,1.6,63,1,120.4,286,False,505.8,,,,,2965,,48,0,0,0,78607.jpg,2.1,0,0,McLean,0.1,False,None,a,14,45,274.0,77,13552,0,19029,0,0.3,16.0,McLean,5,2019-20,3,2020-07-10T22:30:16.780744Z,90.0,63.0,111.0,63.0,130.0,48.0,148.0,83.0
2,10,410,100,100,6,193111,0,0,0,0,493.1,2,,3,-0.5,-0.4,2,Todd,1.1,54,6,165.9,287,False,516.4,,,,,2484,,45,0,0,0,193111.jpg,3.0,0,0,Cantwell,13.0,False,None,a,14,45,656.0,111,3957013,0,3213559,0,0.2,24.7,Cantwell,6,2019-20,3,2020-07-06T13:00:16.080743Z,56.0,42.0,56.0,32.0,127.0,46.0,50.0,26.0
0,0,102,0,0,1,87396,0,0,-2,2,127.7,0,,3,0.0,0.0,0,Moritz,0.0,16,0,28.8,288,False,106.8,,,,,683,Hernia - Unknown return date,43,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,None,i,14,45,53.0,16,26649,0,36025,0,0.0,3.7,Leitner,1,2019-20,3,2020-06-30T13:00:23.430220Z,255.0,144.0,361.0,157.0,378.0,159.0,345.0,166.0
1,3,404,0,0,5,18665,0,0,-1,1,116.5,0,,3,0.0,0.0,0,Alexander,1.4,44,1,64.9,289,False,358.0,,,,,2339,Knee injury - Unknown return date,44,0,0,0,18665.jpg,2.2,0,0,Tettey,0.3,False,None,i,14,45,173.0,67,55603,0,51452,0,0.3,15.2,Tettey,5,2019-20,3,2020-07-24T12:00:20.187363Z,261.0,146.0,250.0,121.0,204.0,83.0,222.0,117.0
0,0,172,100,100,2,90440,0,0,-2,2,55.4,0,,3,-1.3,-1.4,0,Tom,0.1,25,0,34.7,290,False,198.2,,,,,1128,,43,0,0,0,90440.jpg,1.8,0,0,Trybull,0.6,False,None,a,14,45,92.0,28,54725,0,82038,0,0.0,6.5,Trybull,2,2019-20,3,2019-09-04T09:00:11.384947Z,337.0,172.0,347.0,151.0,314.0,131.0,292.0,146.0
0,0,67,0,0,0,81048,0,0,-2,2,67.3,0,,4,0.0,0.0,0,Josip,0.6,13,1,35.3,434,False,59.6,,,,,636,Suspended - unknown return date,53,0,0,0,81048.jpg,1.2,1,0,Drmic,0.1,False,None,s,14,45,231.0,26,6631,0,15683,0,0.1,4.9,Drmic,0,2019-20,3,2020-07-18T18:30:24.836970Z,318.0,48.0,345.0,52.0,415.0,56.0,175.0,47.0
0,0,12,0,0,0,124165,0,0,-5,5,0.6,0,,3,0.0,0.0,0,Patrick,0.0,2,0,0.5,435,False,4.4,,,,,24,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Aug,50,0,0,0,124165.jpg,1.0,0,0,Roberts,0.0,False,None,n,14,45,0.0,3,1703,0,7993,0,0.0,0.6,Roberts,0,2019-20,3,2020-01-02T20:30:19.362679Z,476.0,215.0,499.0,214.0,482.0,204.0,643.0,268.0
0,0,6,0,0,0,28082,0,0,-1,1,0.0,0,,1,0.0,0.0,0,Ralf,0.0,1,0,0.4,449,False,4.0,,,,,21,Loan ended,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,None,u,14,45,0.0,1,5357,0,28402,0,0.0,0.2,Fahrmann,0,2019-20,3,2020-03-03T15:00:27.954303Z,573.0,54.0,500.0,36.0,486.0,36.0,554.0,49.0
0,2,201,0,0,3,113564,0,0,-2,2,109.2,0,,2,0.0,0.0,0,Sam,0.0,23,0,60.2,454,False,273.2,,,,,1292,Hamstring injury - Unknown return date,43,0,0,0,113564.jpg,1.9,0,0,Byram,0.1,False,None,i,14,45,218.0,32,6933,0,12201,0,0.0,7.4,Byram,4,2019-20,3,2020-06-18T13:00:16.340130Z,265.0,75.0,270.0,84.0,260.0,102.0,184.0,35.0
0,0,0,0,0,0,101061,0,0,-1,1,0.0,3,,2,0.0,0.0,0,Philip,0.0,0,0,0.0,484,False,0.0,,,,,0,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Aug,39,0,0,0,101061.jpg,0.0,0,0,Heise,0.6,False,None,n,14,45,0.0,0,57433,0,69685,0,0.0,0.0,Heise,0,2019-20,3,2020-01-10T20:00:21.434889Z,491.0,183.0,513.0,183.0,511.0,183.0,459.0,173.0
0,0,122,0,0,1,128348,0,0,0,0,18.3,0,,3,0.0,0.0,0,Ibrahim,0.0,20,0,22.7,507,False,177.2,,,,,756,Loan deal ended on 31/1,45,0,0,0,128348.jpg,1.6,0,0,Amadou,0.1,False,None,u,14,45,31.0,18,11824,0,12196,0,0.0,4.0,Amadou,1,2019-20,3,2020-01-31T23:00:20.708006Z,406.0,193.0,382.0,167.0,328.0,138.0,372.0,178.0
0,0,25,100,100,0,432735,0,0,-1,1,18.2,0,,4,-0.5,-0.5,1,Adam,1.0,9,0,7.1,538,False,13.8,,,,,219,,44,0,0,0,432735.jpg,1.1,0,0,Idah,0.1,False,None,a,14,45,47.0,13,21977,0,17712,0,0.2,3.0,Idah,0,2019-20,3,2020-06-30T13:00:24.108530Z,407.0,60.0,439.0,61.0,461.0,61.0,352.0,57.0
0,0,0,0,0,0,233849,0,0,0,0,0.0,0,,1,0.0,0.0,0,Archie,0.0,0,0,0.0,551,False,0.0,,,,,0,Joined King's Lynn Town on loan until the end of the 2020/21 season on 20/7. - Expected back 01 Jul,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,n,14,45,0.0,0,8704,0,5665,0,0.0,0.0,Mair,0,2019-20,3,2020-07-20T13:30:23.702475Z,523.0,28.0,543.0,49.0,541.0,49.0,492.0,20.0
0,0,3,100,100,0,232667,0,0,-1,1,0.0,0,,2,-1.5,-1.4,1,Akin,0.1,0,0,0.0,552,False,0.0,,,,,1,,39,0,0,0,232667.jpg,1.0,0,0,Famewo,0.1,False,None,a,14,45,0.0,1,7785,0,6458,0,0.0,0.3,Famewo,0,2019-20,3,2020-01-08T10:30:20.484548Z,501.0,191.0,523.0,191.0,521.0,191.0,470.0,182.0
1,0,131,0,0,3,139110,0,0,-6,6,261.6,0,,3,0.0,0.0,0,Ondrej,0.3,9,0,48.3,601,False,115.8,,,,,723,Loan deal ended on 13/7,44,0,0,0,139110.jpg,2.4,0,0,Duda,0.1,False,None,u,14,45,105.0,24,21194,0,17452,0,0.1,5.5,Duda,0,2019-20,3,2020-07-13T13:00:20.440132Z,162.0,101.0,311.0,140.0,368.0,154.0,273.0,139.0
0,0,79,100,100,1,76306,0,0,-1,1,109.1,0,,3,-0.7,-0.5,2,Lukas,1.0,18,0,26.4,602,False,70.2,,,,,692,,44,0,0,0,76306.jpg,1.6,0,0,Rupp,0.0,False,None,a,14,45,88.0,19,1827,0,1311,0,0.2,4.3,Rupp,1,2019-20,3,2020-06-30T13:00:24.308067Z,266.0,148.0,369.0,160.0,405.0,168.0,296.0,148.0
0,0,14,None,None,0,439485,0,0,0,0,0.8,0,,3,-1.0,-0.9,1,Josh,0.6,2,0,2.5,632,False,6.6,,,,,32,,45,0,0,0,439485.jpg,1.0,0,0,Martin,0.0,False,None,a,14,45,17.0,5,263,0,166,0,0.1,1.1,Martin,0,2019-20,3,None,473.0,213.0,475.0,198.0,475.0,199.0,402.0,187.0
0,0,3,None,None,0,444253,0,0,0,0,0.0,0,,2,-1.5,-1.4,1,Jordan,0.1,0,0,0.0,650,False,0.0,,,,,1,,40,0,0,0,444253.jpg,1.0,0,0,Thomas,0.0,False,None,a,14,45,0.0,1,1141,0,433,0,0.0,0.2,Thomas,0,2019-20,3,None,527.0,207.0,547.0,206.0,545.0,206.0,496.0,198.0
0,0,0,None,None,0,431924,0,0,0,0,0.0,0,,3,None,-0.2,0,Daniel,0.0,0,0,0.0,669,False,0.0,,,,,0,,45,0,0,0,431924.jpg,0.0,0,0,Adshead,0.0,False,None,a,14,45,0.0,0,0,0,0,0,0.0,0.0,Adshead,0,2019-20,3,None,615.0,252.0,627.0,253.0,625.0,251.0,602.0,247.0
4,11,248,100,100,3,178304,0,0,-7,7,163.1,1,,4,1.8,1.6,0,Lys,1.6,15,6,98.1,70,False,303.0,,,,,1223,,43,0,0,0,178304.jpg,2.8,0,0,Mousset,2.7,False,None,a,15,49,530.0,84,998662,0,864425,0,0.4,19.5,Mousset,1,2019-20,3,2019-12-08T16:00:13.029423Z,227.0,34.0,159.0,34.0,240.0,29.0,70.0,33.0
4,8,639,100,100,13,63426,0,0,2,-2,554.5,1,,2,4.0,3.4,0,Enda,3.4,39,2,153.5,291,False,641.0,,,,,3345,,52,0,0,0,63426.jpg,3.7,0,0,Stevens,4.6,False,None,a,15,49,338.0,142,755278,0,467406,0,0.7,27.3,Stevens,7,2019-20,3,2020-03-07T17:30:22.251104Z,42.0,6.0,63.0,7.0,67.0,25.0,119.0,16.0
0,0,5,None,None,0,87121,0,0,-3,3,0.3,0,,2,0.2,0.1,0,Kieron,0.1,0,0,0.0,292,False,0.0,,,,,6,,42,0,0,0,87121.jpg,1.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,2,6932,0,12556,0,0.0,0.5,Freeman,0,2019-20,3,None,477.0,178.0,565.0,211.0,563.0,211.0,520.0,205.0
1,6,552,100,100,12,146610,0,0,0,0,262.3,1,,2,2.5,2.1,0,Jack,2.1,28,0,108.6,293,False,576.6,,,,,2915,,45,0,0,0,146610.jpg,3.4,0,0,O'Connell,2.3,False,None,a,15,49,246.0,111,565933,0,438260,0,0.5,24.7,O'Connell,4,2019-20,3,2020-06-17T11:00:21.732857Z,160.0,37.0,129.0,29.0,85.0,32.0,165.0,26.0
4,7,602,None,None,13,82691,0,0,5,-5,485.7,1,,2,3.0,2.7,1,George,2.7,39,2,128.6,294,False,559.8,,,,,3420,,50,0,0,0,82691.jpg,3.7,0,0,Baldock,11.6,False,None,a,15,49,241.0,142,1751132,0,957343,0,0.5,28.4,Baldock,7,2019-20,3,None,58.0,11.0,98.0,17.0,93.0,36.0,167.0,27.0
1,9,592,100,100,13,108416,0,0,2,-2,25.4,2,,2,5.8,5.1,1,John,5.1,33,2,125.4,295,False,641.4,,,,,3187,,47,0,0,0,108416.jpg,3.7,1,0,Egan,7.1,False,None,a,15,49,587.0,133,872633,0,362856,0,1.1,28.3,Egan,3,2019-20,3,2020-06-21T14:30:21.128190Z,394.0,147.0,102.0,19.0,64.0,24.0,61.0,2.0
0,0,0,0,0,0,18832,0,0,-1,1,0.0,9,,2,0.0,0.0,0,Richard,0.0,0,0,0.0,296,False,0.0,,,,,0,Contract terminated by mutual consent on 10/1,39,0,0,0,18832.jpg,0.0,0,0,Stearman,1.9,False,None,u,15,49,0.0,0,134495,0,196153,0,0.0,0.0,Stearman,0,2019-20,3,2020-01-10T20:30:14.424021Z,485.0,180.0,509.0,180.0,507.0,180.0,452.0,169.0
4,15,539,100,100,10,153723,0,0,6,-6,382.9,5,,2,0.5,1.4,7,John,1.4,29,5,133.9,297,False,502.8,,,,,2452,,46,0,0,0,153723.jpg,4.2,0,0,Lundstram,28.8,False,None,a,15,49,449.0,144,4253643,0,2889148,0,0.3,31.3,Lundstram,5,2019-20,3,2020-06-28T16:30:15.102286Z,106.0,22.0,88.0,13.0,134.0,49.0,82.0,5.0
2,9,159,100,100,4,18867,0,0,-8,8,186.2,1,,4,1.3,1.9,5,Billy,1.9,10,3,69.9,298,False,175.4,,,,,1037,,52,0,0,0,18867.jpg,2.3,1,0,Sharp,0.4,False,None,a,15,49,348.0,57,100213,0,138062,0,0.4,11.0,Sharp,1,2019-20,3,2019-09-14T17:00:16.602437Z,210.0,31.0,233.0,39.0,330.0,39.0,113.0,41.0
0,0,0,100,100,0,213280,0,0,-2,2,0.0,0,,1,0.0,0.0,0,Jake,0.0,0,0,0.0,299,False,0.0,,,,,0,,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,a,15,49,0.0,0,2763,0,14884,0,0.0,0.0,Eastwood,0,2019-20,3,2019-10-21T21:30:15.275741Z,569.0,52.0,584.0,67.0,582.0,67.0,548.0,47.0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,0,,3,0.0,0.0,0,Mark,0.0,0,0,0.0,300,False,0.0,,,,,0,Contract with club expired on 30/6,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,u,15,49,0.0,0,408,0,5348,0,0.0,0.0,Duffy,0,2019-20,3,2019-08-08T17:30:15.368429Z,652.0,271.0,656.0,271.0,655.0,270.0,649.0,271.0
2,13,464,100,100,8,47247,0,0,-3,3,648.8,4,,3,0.2,0.4,2,John,0.4,30,5,159.6,301,False,527.4,,,,,2515,,47,0,0,0,47247.jpg,3.4,0,0,Fleck,2.4,False,None,a,15,49,419.0,101,1083527,0,933863,0,0.1,21.5,Fleck,8,2019-20,3,2020-07-02T19:00:24.668326Z,28.0,22.0,60.0,34.0,121.0,42.0,94.0,47.0
3,6,563,None,None,13,79934,0,0,-3,3,808.8,1,,3,2.3,2.1,1,Oliver,2.1,36,1,151.8,302,False,608.4,,,,,3089,,47,0,0,0,79934.jpg,2.6,0,0,Norwood,0.6,False,None,a,15,49,100.0,98,134571,0,114636,0,0.4,20.9,Norwood,8,2019-20,3,None,18.0,15.0,66.0,38.0,74.0,22.0,282.0,144.0
2,6,201,100,100,7,27436,0,0,-1,1,268.4,1,,4,3.3,2.9,0,David,2.9,18,2,115.2,303,False,303.4,,,,,1810,,54,0,0,0,27436.jpg,2.3,0,0,McGoldrick,0.2,False,None,a,15,49,584.0,65,58707,0,59249,0,0.5,12.0,McGoldrick,2,2019-20,3,2020-07-09T15:00:25.021003Z,156.0,22.0,118.0,27.0,238.0,28.0,62.0,29.0
1,6,639,100,100,13,40386,0,0,1,-1,212.1,0,,2,4.0,3.6,1,Chris,3.6,37,0,102.7,423,False,707.6,,,,,3242,,46,0,0,0,40386.jpg,3.2,0,0,Basham,2.1,False,None,a,15,49,103.0,123,297917,0,164553,0,0.8,26.7,Basham,4,2019-20,3,2020-07-11T19:00:16.481173Z,192.0,44.0,145.0,37.0,52.0,17.0,274.0,80.0
0,0,23,100,100,0,74854,0,0,-2,2,0.0,0,,1,0.0,0.0,0,Simon,0.0,6,0,2.8,436,False,28.0,,,,,180,,43,0,0,0,74854.jpg,1.5,0,5,Moore,0.1,False,None,a,15,49,0.0,3,6294,0,8790,0,0.0,0.7,Moore,0,2019-20,3,2019-12-22T12:00:21.115265Z,562.0,49.0,470.0,34.0,443.0,34.0,540.0,44.0
0,0,38,75,25,1,49083,0,0,-5,5,77.4,0,,3,0.0,0.0,0,Luke,0.0,5,0,14.9,441,False,46.2,,,,,360,Unknown - 75% chance of playing,50,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,d,15,49,25.0,13,5100,0,11424,0,0.0,2.6,Freeman,2,2019-20,3,2020-07-02T19:00:24.937572Z,300.0,159.0,408.0,176.0,426.0,177.0,380.0,181.0
0,0,50,None,None,0,7645,0,0,-4,4,4.8,0,,2,0.2,0.1,0,Phil,0.1,6,0,8.2,444,False,75.4,,,,,240,,41,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,6,24851,0,52362,0,0.0,1.5,Jagielka,0,2019-20,3,None,440.0,163.0,433.0,160.0,402.0,154.0,443.0,167.0
2,1,73,0,0,2,171975,0,0,-6,6,72.8,1,,3,0.0,0.0,0,Callum,0.0,6,1,30.4,453,False,79.8,,,,,669,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Aug,49,0,0,0,171975.jpg,2.1,0,0,Robinson,0.2,False,None,n,15,49,156.0,33,49974,0,98126,0,0.0,6.7,Callum Robinson,1,2019-20,3,2020-01-29T10:30:22.129197Z,308.0,163.0,356.0,154.0,397.0,166.0,232.0,122.0
0,0,0,0,0,0,90518,0,0,-5,5,0.6,0,,3,0.0,0.0,0,Ravel,0.0,0,0,0.2,456,False,0.0,,,,,12,Joined Middlesbrough on loan until the end of the season on 31/1. - Expected back 01 Aug,45,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,None,n,15,49,4.0,1,4360,0,14337,0,0.0,0.2,Morrison,0,2019-20,3,2020-01-31T21:00:15.307952Z,474.0,214.0,504.0,216.0,600.0,233.0,438.0,202.0
1,16,688,100,100,13,172649,0,0,7,-7,10.0,4,,1,4.0,3.6,1,Dean,3.6,33,0,74.8,471,False,718.8,,,,,3240,,52,0,0,1,172649.jpg,4.4,0,97,Henderson,15.7,False,None,a,15,49,18.0,160,2069503,0,1128970,0,0.7,30.8,Henderson,2,2019-20,3,2020-06-21T13:30:20.468284Z,430.0,10.0,215.0,11.0,48.0,12.0,399.0,1.0
0,0,84,None,None,2,167878,0,0,-3,3,108.5,0,,3,2.0,1.7,0,Ben,1.7,4,0,25.3,472,False,78.4,,,,,590,,47,0,0,0,167878.jpg,1.5,0,0,Osborn,0.0,False,None,a,15,49,65.0,19,1967,0,3626,0,0.4,4.0,Osborn,0,2019-20,3,None,268.0,149.0,375.0,164.0,399.0,167.0,329.0,162.0
1,6,300,100,100,9,169432,0,0,-5,5,186.9,0,,4,3.7,3.3,1,Oliver,3.3,25,6,143.7,501,False,424.4,,,,,2105,,55,0,0,0,169432.jpg,2.4,0,0,McBurnie,0.4,False,None,a,15,49,830.0,86,107360,0,89856,0,0.6,15.6,McBurnie,4,2019-20,3,2020-07-08T21:30:20.443122Z,208.0,30.0,75.0,22.0,174.0,24.0,38.0,21.0
0,0,0,100,100,0,194126,0,0,-1,1,0.0,0,,1,0.0,0.0,0,Michael,0.0,0,0,0.0,521,False,0.0,,,,,0,,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.1,False,None,a,15,49,0.0,0,2131,0,2908,0,0.0,0.0,Verrips,0,2019-20,3,2020-01-05T22:00:20.835811Z,579.0,57.0,592.0,69.0,589.0,69.0,562.0,52.0
0,0,40,0,0,0,87447,0,0,-2,2,21.5,0,,3,0.0,0.0,0,Muhamed,0.0,2,0,8.5,522,False,34.2,,,,,243,Returned to Everton where contract expired on 30/06,43,0,0,0,87447.jpg,1.0,0,0,BeÅ¡iÄ,0.1,False,None,u,15,49,29.0,9,12427,0,20742,0,0.0,2.1,BeÅ¡iÄ,2,2019-20,3,2020-07-01T07:48:51.213966Z,401.0,190.0,432.0,186.0,436.0,180.0,375.0,179.0
0,0,3,100,100,0,18440,0,0,-1,1,1.6,0,,4,0.0,0.1,1,Leon,0.1,2,0,1.0,547,False,4.0,,,,,33,,44,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,None,a,15,49,6.0,2,14171,0,12095,0,0.0,0.5,Clarke,0,2019-20,3,2020-07-03T12:30:22.088014Z,461.0,71.0,492.0,71.0,485.0,68.0,431.0,71.0
0,0,3,None,None,0,49384,0,0,0,0,0.0,0,,3,0.2,0.1,0,Jack,0.1,0,0,0.1,591,False,1.2,,,,,15,,45,0,0,0,49384.jpg,1.0,0,0,Rodwell,0.0,False,None,a,15,49,0.0,1,2003,0,1355,0,0.0,0.2,Rodwell,0,2019-20,3,None,587.0,233.0,507.0,219.0,499.0,212.0,571.0,227.0
0,2,87,None,None,1,83427,0,0,0,0,30.4,0,,2,0.5,0.6,1,Jack,0.6,11,0,14.0,611,False,106.8,,,,,504,,40,0,0,0,83427.jpg,2.3,0,0,Robinson,0.9,False,None,a,15,49,2.0,14,114507,0,51695,0,0.2,3.5,Jack Robinson,0,2019-20,3,None,375.0,135.0,410.0,152.0,377.0,145.0,441.0,165.0
1,3,147,None,None,4,207189,0,0,-3,3,66.0,0,,3,4.0,3.7,2,Sander,3.7,11,1,30.3,621,False,152.4,,,,,943,,47,0,0,0,207189.jpg,2.9,0,0,Berge,0.2,False,None,a,15,49,82.0,40,32425,0,17608,0,0.8,8.5,Berge,0,2019-20,3,None,320.0,168.0,357.0,155.0,347.0,145.0,301.0,152.0
0,0,15,None,None,0,147612,0,0,-3,3,28.6,0,,4,0.3,0.4,1,Richairo,0.4,4,0,6.1,622,False,9.4,,,,,107,,47,0,0,0,147612.jpg,1.0,0,0,Zivkovic,0.0,False,None,a,15,49,22.0,5,3808,0,2951,0,0.1,1.1,Zivkovic,0,2019-20,3,None,384.0,57.0,445.0,63.0,468.0,63.0,388.0,66.0
0,0,0,0,0,0,222786,0,0,0,0,0.0,0,,2,0.0,0.0,0,Panagiotis,0.0,0,0,0.0,625,False,0.0,,,,,0,Loan deal ended on 21/6,45,0,0,0,222786.jpg,0.0,0,0,Retsos,0.0,False,None,u,15,49,0.0,0,745,0,710,0,0.0,0.0,Retsos,0,2019-20,3,2020-06-22T13:30:23.323187Z,604.0,219.0,616.0,219.0,613.0,219.0,590.0,215.0
0,6,286,100,100,4,93100,0,0,-5,5,81.3,2,,2,1.5,1.6,2,Jannik,1.6,26,1,62.8,304,False,363.8,,,,,1496,,45,0,0,0,93100.jpg,2.7,0,0,Vestergaard,1.9,False,None,a,16,20,183.0,51,527672,0,465677,0,0.4,11.3,Vestergaard,3,2019-20,3,2020-07-03T15:00:19.757094Z,295.0,91.0,257.0,81.0,201.0,74.0,212.0,45.0
1,0,432,100,100,7,40146,0,0,-2,2,538.5,0,,2,2.8,2.7,2,Ryan,2.7,52,1,121.1,305,False,436.8,,,,,2742,,48,0,0,0,40146.jpg,2.3,1,0,Bertrand,1.0,False,None,a,16,20,234.0,75,100271,0,103024,0,0.6,15.6,Bertrand,3,2019-20,3,2019-10-25T21:00:19.447070Z,49.0,8.0,110.0,23.0,164.0,61.0,174.0,31.0
